57434033280,2,86
57437015120,3,119
57437506160,3,200
57438265360,3,408
57446540920,1,110
57446540920,3,108
57447954880,1,53
57447954320,3,218
57449988560,2,84
57450937800,1,193
57453980760,2,580
57460306600,3,127
57464697840,3,88
57465421360,3,513
57465421360,2,632
57465958920,3,145
57467368000,2,562
57467368320,1,128
57468367600,2,90
57473641320,3,176
57473720200,1,298
57476829840,2,197
57477487080,3,624
57478447400,1,448
57479114560,3,317
57487497240,3,510
57487497280,1,478
57487497240,2,458
57493615680,1,612
57494932240,2,517
57501619520,3,121
57503436880,2,51
57507850680,3,67
57512909560,3,62
57513911040,2,578
57515144960,3,340
57520197600,1,138
57521037760,2,175
57524451360,3,426
57530037640,1,527
57530597280,1,616
57533596320,1,67
57535238760,1,53
57538489240,2,73
57539514280,2,433
57542256040,3,306
57542560120,2,105
57544151800,1,114
57544954000,2,200
57549077800,2,68
57554795320,2,52
57555232600,2,99
57561204320,2,101
57563695600,3,134
57568513840,1,435
57570628600,1,77
57574523280,3,177
57578573720,2,529
57579511760,2,53
57579698360,3,67
57579921680,3,157
57580151960,3,62
57581874920,3,143
57582083080,2,270
57582340120,1,155
57590651480,2,547
57592017640,2,219
57595940720,2,119
57595940640,3,201
57597205480,2,497
57599609520,1,141
57599609280,3,441
57599709480,3,75
57601932440,1,53
57608844440,2,301
57608844480,3,276
57609312480,2,444
57611090040,2,543
57613313240,2,173
57617075320,1,202
57617418040,2,180
57617629680,3,268
57618772480,1,456
57618975520,3,99
57621220160,2,385
57623459880,2,116
57623780760,3,64
57625250280,1,330
57632712520,3,63
57633556840,3,254
57634604760,1,144
57639994760,3,352
57648689320,3,273
57653491560,2,202
57656467600,2,603
57656967760,1,129
57656967520,3,431
57660888240,1,58
57662364480,2,211
57663265440,2,512
57665271160,1,104
57667290320,3,696
57668868840,2,453
57670291080,3,62
57670297200,3,462
57678531840,3,661
57679213080,2,95
57679212840,3,318
57681575080,3,191
57684119080,3,95
57687811760,3,645
57689900200,3,227
57691232760,1,500
57691814240,2,150
57691813960,3,638
57694427960,2,339
57694532680,1,112
57696626480,2,224
57700307760,3,74
57702739880,2,546
57704817160,3,116
57713294360,2,338
57714392840,1,473
57714392840,3,651
57716028440,1,150
57721084840,1,152
57721522680,2,363
57723565480,2,232
57724096680,2,113
57725960320,3,210
57729762560,3,637
57730303520,3,184
57730760880,1,195
57730928320,3,665
57731406080,3,606
57732732400,2,223
57732739800,1,462
57732744240,3,109
57736465920,2,73
57736465640,3,163
57739587360,3,67
57739849400,3,470
57744204240,3,662
57746713440,1,501
57748060560,2,589
57748798360,1,101
57748901600,1,95
57748901520,3,107
57750328400,3,59
57750328120,1,108
57759510560,3,235
57762084680,1,245
57762921320,2,452
57763346160,3,241
57763899680,2,129
57766862840,3,70
57766862600,2,123
57768031360,2,518
57774233440,3,566
57774964600,2,62
57777000320,1,115
57777713240,2,164
57778116760,2,285
57782738240,2,73
57783111400,2,562
57784876440,2,577
57788395320,1,62
57788803760,3,74
57789886680,2,451
57789886680,1,500
57789886640,3,502
57790022040,3,88
57790430440,3,93
57790702640,3,143
57794039160,3,57
57794639480,2,568
57795157960,1,589
57796943080,2,58
57796942680,3,141
57800045960,3,484
57800467120,2,99
57805080240,2,182
57808669480,1,131
57809952880,2,291
57810109080,1,389
57814264720,3,678
57815502760,2,139
57817361040,2,208
57819700680,2,64
57819876400,1,633
57821074840,2,566
57821756280,3,244
57822419480,3,685
57823638840,3,593
57827629080,2,143
57827879720,3,90
57828614560,1,69
57829052360,3,679
57831803840,1,59
57831803320,3,393
57834110960,2,55
57834191800,1,99
57834321800,1,116
57835477320,3,88
57838367680,3,130
57847514080,2,54
57849905440,3,110
57850208520,2,182
57853916360,3,85
57856259680,3,160
57856555000,2,181
57857138520,2,202
57857330280,2,66
57857399560,3,65
57857551520,2,580
57857802800,2,88
57860211760,2,539
57860746600,2,421
57860969560,2,402
57862076680,3,200
57864888760,1,122
57868744120,3,420
57872004920,2,577
57880148880,3,125
57881810800,3,51
57883439880,2,210
57885273040,1,92
57886953640,2,141
57887378680,1,108
57889250640,2,205
57892044120,3,536
57893304680,3,58
57899038680,2,55
57900473280,2,510
57902849120,3,51
57903395120,1,109
57905084640,3,647
57905084720,2,386
57907080720,1,77
57907826320,2,72
57909952920,3,553
57914753400,3,483
57914753440,1,477
57914753400,2,472
57915250400,2,288
57916187720,2,223
57916907240,2,209
57919772360,3,69
57920092600,3,84
57920509800,3,308
57921244280,3,94
57923238320,1,523
57924400960,3,140
57926912360,2,117
57927153400,3,142
57930736520,1,192
57932439280,2,556
57932439440,3,231
57932889960,1,50
57932889360,3,190
57933376200,1,144
57937148360,1,66
57938090200,3,97
57938090000,2,265
57939780200,2,107
57940936880,2,59
57941636720,3,160
57943447520,3,155
57948603560,2,130
57950125840,3,71
57952510320,2,136
57955899040,1,578
57960209160,2,95
57960257240,1,599
57961144960,2,66
57962510560,2,349
57963766360,2,290
57963803840,2,309
57964148840,3,109
57964228360,1,56
57966087640,3,696
57966088000,2,147
57971802800,2,578
57975847160,3,76
57976326320,2,123
57978995960,3,70
57979343040,3,63
57979800680,1,144
57987261120,3,121
57987707120,1,80
57991427000,3,65
58004950440,2,81
58009669600,3,540
58012177560,1,72
58013093040,2,644
58014415440,2,60
58019584240,2,180
58022528080,2,495
58023250840,3,60
58025276240,3,165
58025490720,3,118
58026997080,2,458
58030132280,2,531
58032708480,1,59
58034302280,2,299
58035566000,3,123
58037528600,1,57
58041639440,1,603
58044695720,3,50
58046734960,1,69
58046878000,2,62
58047099640,3,510
58048162960,3,79
58048950040,3,92
58051424800,2,125
58052084480,3,85
58052277560,3,179
58055262000,3,81
58056601680,2,96
58058120520,1,576
58058840480,3,630
58058987600,2,156
58061325640,2,624
58061518440,3,52
58063102240,3,64
58064546080,3,94
58065645560,1,77
58065659480,1,228
58069798880,3,678
58071268040,2,93
58072334960,1,126
58073712600,2,325
58074858520,1,116
58078528760,3,105
58080303360,2,115
58080303360,1,136
58082470720,2,56
58085458520,2,135
58087243880,2,613
58087653200,3,660
58092262680,3,84
58094084720,2,260
58095317840,3,258
58095404200,1,535
58101309040,3,223
58101403160,1,111
58104583200,2,93
58107077800,2,177
58107773880,3,719
58109126880,3,74
58111195600,3,64
58115837960,1,273
58117654920,1,136
58123867240,3,262
58131027000,3,125
58136354760,2,619
58138681200,2,94
58139022880,3,231
58143160040,2,70
58144279680,3,198
58147183440,2,176
58148007040,3,83
58148597400,1,50
58149902960,2,192
58154823960,2,82
58155208640,2,92
58157018360,1,52
58157017600,2,609
58157017920,3,132
58160770000,1,70
58161631960,1,177
58164549720,3,54
58165550680,2,104
58165889080,1,233
58166522880,1,95
58170255560,1,171
58173523920,3,115
58173852480,2,140
58179837880,1,57
58179852360,2,204
58181254600,1,319
58185316720,1,74
58185540720,2,111
58187564360,3,581
58191168400,2,280
58192765880,2,391
58200982160,2,215
58201902160,1,77
58205355680,2,278
58205509600,2,579
58207110160,1,119
58212898160,2,352
58214748800,1,253
58217017920,2,494
58240711880,2,377
58241200200,1,62
58251496600,2,252
58251762200,3,51
58251863520,3,669
58251863760,1,156
58251897080,2,90
58255968720,2,247
58256901880,3,127
58257884880,1,376
58259534280,2,453
58260933840,1,528
58261135360,2,492
58261135360,3,573
58261135760,1,105
58262859760,3,116
58266549040,1,51
58267637920,2,573
58268318120,3,584
58270323680,3,391
58270708840,3,162
58273024600,3,668
58273485480,2,531
58276340200,2,388
58282623520,1,113
58286767480,3,141
58288482480,2,227
58294673600,1,87
58295218280,2,76
58300252120,2,54
58303665280,3,175
58304779040,2,146
58305419760,2,94
58306253280,2,592
58307235520,1,66
58308634440,1,97
58309479400,2,116
58310612920,3,62
58313112440,3,160
58314922200,3,50
58318932000,2,68
58321220160,3,143
58323633680,1,139
58325972280,2,238
58327442120,2,86
58327492080,2,51
58330952040,1,60
58331716440,2,233
58331716360,3,370
58334385960,3,73
58339228440,1,130
58342579280,3,67
58342795440,1,56
58344634080,1,587
58351098800,1,112
58357254880,1,198
58357709480,2,460
58357709600,3,296
58358427360,1,133
58365594760,1,85
58366007200,2,527
58367318520,3,649
58367758240,2,386
58372835080,2,106
58376905600,1,217
58378935760,2,184
58380820520,2,558
58381730960,2,393
58382438080,2,593
58385269840,3,211
58386916720,2,175
58387076720,3,195
58387888640,3,85
58388225800,3,494
58388319400,3,154
58393873400,2,496
58394013120,3,486
58396054560,2,385
58396122800,1,440
58399861200,2,229
58404174920,1,470
58407130600,2,402
58407278040,2,134
58407326560,2,463
58411739320,2,281
58411739320,3,312
58412732920,2,548
58413185160,3,688
58416867840,2,60
58418036520,3,169
58419053760,2,282
58420880560,2,482
58423718080,2,292
58424971120,2,121
58425723560,1,100
58426869960,3,126
58428675520,2,127
58430173720,3,56
58430213640,3,94
58433683520,2,570
58434439760,1,574
58434721880,1,59
58435771280,2,64
58436339200,3,421
58436478200,1,123
58436478080,2,217
58436688800,3,487
58436688840,1,450
58436688840,2,448
58436882080,1,94
58442587880,1,72
58444177880,3,145
58444177800,2,214
58446370640,1,545
58452002560,2,54
58452017080,3,240
58452269640,1,80
58453302480,1,81
58453925480,2,62
58460145960,2,112
58463655120,2,76
58464581440,2,78
58466188960,3,685
58467178840,2,102
58468332120,2,117
58468332120,3,128
58469831160,2,245
58469952040,1,515
58476835840,2,126
58479026640,2,427
58481323720,3,168
58484653760,2,84
58485532680,1,101
58485958800,3,445
58488843280,2,578
58490442440,2,51
58491131640,1,547
58491131720,3,316
58491498040,1,58
58492341920,2,61
58495356720,2,162
58496873880,2,561
58497971960,2,55
58499849480,2,78
58500090160,3,424
58500524400,3,122
58502082960,2,280
58506858000,2,597
58510489960,3,607
58517444720,2,114
58517866440,1,119
58520558440,1,71
58521175560,1,307
58525855400,1,64
58525855040,2,173
58525855000,3,174
58526277720,2,595
58526277880,3,272
58530781440,2,229
58530781400,3,272
58531466520,3,646
58532947160,1,57
58535643000,3,627
58539662960,1,50
58542928440,1,136
58544644320,2,170
58546136880,2,121
58546229600,1,311
58547289240,2,615
58548164520,2,587
58548786360,3,690
58551224560,2,480
58560726800,1,433
58560769120,2,563
58561634800,2,76
58564804200,2,580
58568196200,1,277
58569004240,1,59
58570074040,2,60
58573337440,1,583
58576157240,3,144
58577522240,3,586
58580920960,3,60
58585571680,1,55
58585571160,3,179
58586518480,3,135
58587117640,2,180
58590519640,2,128
58591563040,3,674
58593587480,3,54
58597377240,1,53
58598822280,3,161
58600160720,2,553
58604037640,1,272
58606404200,2,314
58608703600,1,67
58610569560,3,101
58615330640,3,595
58616437240,2,89
58621778320,3,87
58622481200,1,170
58622902800,3,416
58624381920,3,85
58624997560,3,136
58630061440,2,184
58630556320,3,252
58633944200,1,609
58638147320,3,94
58639154160,3,58
58644317840,1,62
58645434440,2,628
58650334480,1,160
58650349240,1,550
58651732080,2,53
58652483560,2,569
58660142160,2,455
58661109840,3,135
58662585560,2,633
58664219640,2,71
58664672680,3,96
58665712720,2,556
58666952640,1,81
58668339320,3,109
58671272360,1,539
58672688280,2,87
58672875560,3,572
58674842200,1,122
58674841920,3,436
58676061960,2,264
58676893400,3,658
58677529560,1,309
58678067720,2,592
58681186520,2,108
58686393160,1,66
58691743640,3,97
58693235600,1,247
58693541280,2,619
58693541440,3,224
58693791320,3,374
58693935280,1,93
58694546280,2,191
58695719840,1,108
58700715200,1,94
58700861560,2,65
58702989560,1,423
58706379480,3,231
58707046960,3,253
58707847600,2,171
58712260840,3,293
58712532040,2,562
58713054680,3,96
58714457480,1,224
58714513560,3,71
58714907680,3,600
58714907720,1,614
58714986560,1,383
58715324360,1,337
58716157880,2,480
58716157920,1,476
58716157880,3,471
58718856320,1,167
58721506520,2,114
58723579240,3,125
58724045080,2,174
58724473720,3,100
58727107960,3,103
58727107760,1,208
58728797160,2,585
58735125560,2,590
58740159000,3,322
58741022320,1,379
58741290680,2,584
58742243520,2,158
58744166840,3,673
58746596520,1,159
58749486080,1,249
58749936880,3,52
58750553160,3,520
58756853040,3,85
58758605360,2,98
58762297480,3,689
58763516440,3,72
58764477840,2,185
58766281200,2,142
58769401880,2,128
58776131040,3,334
58781917520,2,56
58783004600,2,76
58787723480,1,195
58788847640,3,143
58789457320,1,146
58789469680,2,274
58793686960,3,213
58794665080,2,137
58796579240,3,194
58798806880,1,57
58799024280,2,277
58799387920,3,72
58802013720,3,248
58803807000,3,144
58803844200,1,557
58803844440,3,155
58805752920,1,124
58807066120,3,120
58809612320,3,82
58812159200,2,326
58813506240,2,79
58817397320,2,65
58818233040,1,134
58818365800,2,54
58818668760,1,159
58819970400,2,63
58824747640,2,238
58829699480,1,148
58831668280,1,105
58832529680,1,109
58833072640,2,585
58833896880,2,542
58839376320,2,75
58841032080,2,513
58841163920,3,117
58841163720,1,288
58844587520,1,349
58849523120,1,334
58849798120,2,424
58852188960,2,361
58856350720,3,671
58857165480,1,177
58861668880,2,173
58869729360,2,577
58871260040,2,59
58873496440,2,224
58874459680,2,564
58877763160,2,85
58879831040,2,542
58879831240,3,168
58882783800,2,230
58884866040,1,130
58886282840,2,341
58889305200,2,220
58889323400,2,83
58893689960,3,587
58895563600,1,55
58903089200,1,220
58904907920,3,153
58905662480,2,378
58906422000,3,116
58909270960,2,452
58909622920,3,537
58918243320,3,151
58919957600,3,111
58925408600,2,110
58926487640,1,81
58935567120,2,63
58936715640,1,107
58944747240,3,142
58946289120,1,476
58947088560,2,168
58947410720,2,539
58947792400,2,79
58948209160,2,204
58948243520,3,194
58948243400,2,373
58950774680,2,88
58950783360,3,63
58952765040,1,307
58954013160,3,641
58956711440,2,78
58956711040,1,354
58959305760,2,219
58960159480,3,525
58960159600,1,307
58963291840,1,250
58964705120,3,116
58968251600,2,608
58968897600,1,110
58972352040,1,267
58975586160,2,84
58978684880,3,161
58983067040,3,113
58984899520,2,115
58987977200,1,238
58991511320,2,257
58994527760,3,511
58994527760,2,598
58994527800,1,523
58995054200,1,140
58996219080,3,127
59000431760,1,78
59002088640,2,528
59002686080,2,204
59004027360,2,498
59010011720,1,51
59010343840,2,66
59010813400,1,193
59012082000,2,190
59013679640,2,99
59015507840,3,85
59016247000,1,601
59016247000,3,654
59017211440,1,210
59023412800,1,603
59026367000,2,66
59026691760,3,92
59029920960,3,171
59030041600,3,74
59031353520,3,186
59039103680,2,276
59039592640,1,363
59042388120,2,54
59044916080,3,103
59051083360,3,89
59055776120,3,60
59057364880,2,586
59061013560,2,98
59065006880,1,74
59067376000,2,50
59069158000,1,58
59071919800,2,199
59073072760,3,652
59073421480,2,496
59076970560,1,500
59078283520,2,575
59078293280,1,51
59083412400,3,673
59086299120,1,333
59091063920,3,96
59091103640,1,229
59091406480,2,166
59095744920,1,60
59096400760,3,606
59100977360,1,92
59103691400,3,687
59104473240,2,116
59105680680,3,95
59114536160,2,302
59117336040,2,119
59118594280,1,314
59123818800,2,130
59124338800,1,90
59126237160,3,230
59127518000,3,125
59139178520,1,586
59139899680,3,743
59142185240,3,544
59149354200,1,370
59149820480,3,85
59152259000,2,50
59152328360,2,78
59152328240,1,118
59154568520,1,81
59156345920,1,83
59158044720,1,54
59159050920,3,353
59159866040,3,90
59159977160,3,111
59161245040,3,113
59162727400,1,178
59164262360,2,51
59165815800,1,83
59166250440,3,667
59166674720,3,359
59170166800,3,645
59173497560,2,521
59174240360,1,64
59174239800,2,564
59174352360,3,648
59176435880,2,115
59177414200,3,554
59178532000,2,186
59184024240,2,516
59184090880,2,290
59186780400,2,81
59187240280,2,86
59188620480,2,416
59188810200,2,469
59192834400,2,159
59193538640,1,155
59194392840,2,431
59194586120,3,300
59196511800,3,579
59200128000,1,72
59202694560,1,458
59203277880,3,582
59206921600,1,82
59213365160,2,146
59213926440,3,162
59215418240,2,171
59216873840,2,178
59218049080,3,665
59219310400,3,125
59219310240,2,238
59221809160,3,501
59221960520,2,88
59222824600,3,159
59223676160,3,293
59224783480,2,57
59225392960,3,693
59225472800,2,121
59227440000,3,205
59228038560,2,137
59228120720,3,609
59232524080,2,217
59232766440,2,172
59233534480,3,691
59233534520,2,487
59237002880,3,77
59239281760,3,577
59242357640,1,611
59242357920,3,124
59242357920,2,144
59245941480,1,54
59249471640,1,53
59249777480,3,150
59251024160,3,258
59254754560,1,183
59255923880,2,589
59257047960,3,164
59264985680,2,569
59267644800,1,372
59268323720,1,297
59272050320,3,312
59273638880,2,143
59275236600,2,121
59275690520,1,66
59281447240,2,501
59284364640,3,304
59284714480,3,230
59289057240,3,686
59290931320,2,110
59292875960,2,267
59292944880,3,124
59294261240,2,68
59294260680,3,595
59294707280,3,167
59296320880,2,469
59296490080,2,148
59298675800,3,67
59298782720,2,211
59304248560,2,61
59304762160,1,61
59305008160,3,77
59306592480,3,58
59307988040,2,520
59307988040,3,520
59307988040,1,585
59308928840,3,479
59308928840,2,506
59308928880,1,519
59309497640,2,571
59315582360,2,613
59316364680,2,475
59316916280,1,57
59316916080,3,74
59317809000,1,376
59318676440,2,54
59320747280,1,257
59322142960,1,487
59322275960,3,374
59323507800,1,206
59328766600,2,305
59329167320,2,88
59329753960,1,790
59330313520,2,81
59330972000,3,416
59332742120,3,60
59332880240,1,601
59334036840,1,131
59335106440,2,50
59336596440,2,63
59341332720,3,181
59345282720,1,492
59345678600,1,74
59349958520,2,463
59353857320,2,211
59354492880,1,176
59354905200,1,579
59360616240,3,92
59364314880,3,85
59365897160,3,292
59367197640,1,588
59367800400,2,562
59369876480,2,151
59372432520,1,107
59374828400,3,54
59375466880,2,88
59379777000,1,61
59379979840,2,152
59384498440,3,143
59387475560,2,102
59388789320,3,366
59389250720,3,64
59390446520,3,516
59390446560,2,491
59390446600,1,591
59391455600,2,65
59392433160,1,181
59395057000,3,113
59395057000,1,114
59395175960,1,96
59395624520,3,172
59400720880,2,210
59401086560,3,603
59402488040,3,234
59402690000,3,212
59404082560,2,520
59405556040,2,587
59407578200,3,55
59409505320,1,87
59415958680,3,639
59418855840,2,69
59421333560,2,510
59421770440,2,231
59428971360,2,141
59433335400,2,55
59434430000,1,58
59434429520,3,204
59434429400,2,350
59434883240,2,592
59434883280,1,483
59442960120,1,99
59443288400,3,669
59444499720,3,65
59446937360,3,319
59447104880,2,57
59449992680,1,480
59451232840,2,472
59451527520,3,67
59453658480,3,583
59453658640,1,290
59456448600,3,389
59458903200,1,621
59463091880,3,359
59463276680,2,200
59465467400,2,76
59465743960,3,139
59468678800,2,554
59471418280,3,172
59476381120,1,102
59478078560,2,539
59480840120,2,121
59489183760,1,638
59492106360,3,642
59493604800,3,548
59493604840,1,480
59493604840,2,499
59494216200,2,208
59494281960,3,51
59495476920,2,297
59496125720,3,415
59501562120,1,55
59503476200,3,153
59504719160,2,173
59508192080,2,403
59508192040,3,517
59511070440,2,126
59513835760,2,609
59515541760,1,61
59517764520,1,71
59517764200,3,178
59519076880,2,239
59519098520,2,504
59519440920,1,119
59520378600,1,169
59524660360,2,615
59526409600,2,91
59527784440,3,70
59528118240,2,383
59528224360,1,58
59530997720,3,125
59531021640,2,114
59531274000,1,602
59531853240,3,684
59534850160,3,369
59534974560,2,170
59537390480,3,530
59540050800,2,602
59542342000,1,497
59542342000,3,744
59545312560,3,97
59545931040,3,121
59545991880,3,657
59546743480,1,104
59550795840,2,69
59550795840,3,69
59554389760,1,498
59555204680,3,101
59557825000,3,145
59558042240,2,510
59559689320,1,100
59560505680,2,73
59560516320,2,586
59562526880,3,326
59563207720,3,686
59564234320,1,62
59567866000,3,66
59568081400,2,53
59571469160,2,356
59572179000,1,109
59573047640,1,536
59574266280,2,562
59575700520,2,113
59576106040,2,57
59581066560,1,160
59583110920,1,75
59583825640,3,64
59583825080,2,609
59585948480,1,92
59587032320,2,589
59588948000,2,71
59590313360,3,72
59590727400,1,100
59592725000,1,78
59595265840,3,348
59597021680,2,61
59598341160,1,54
59599735760,1,522
59601271520,2,144
59602635560,3,333
59602694840,3,95
59608330240,3,138
59608330000,2,511
59608471480,3,309
59611220680,2,53
59612640600,3,169
59612743320,1,61
59612743240,3,68
59612742680,2,503
59612988000,1,60
59617954160,2,313
59618412080,3,97
59621579720,2,540
59621781560,1,66
59624461600,1,594
59624506880,2,336
59624959600,2,267
59627490560,3,246
59628331200,1,67
59631360720,2,396
59632877440,1,63
59632877280,2,87
59633273280,2,129
59635680720,3,285
59636596920,3,280
59637165080,1,55
59638378880,2,70
59638378760,1,96
59639345480,1,373
59639353520,2,92
59641290800,1,304
59644856440,3,451
59646824720,3,553
59648025720,3,86
59648025520,2,143
59648179160,2,97
59649071920,1,375
59651659560,2,513
59653642520,2,579
59653655240,2,438
59656186800,3,62
59661662040,3,336
59663617040,3,66
59664779160,3,686
59665645560,2,421
59666262320,1,363
59672070080,2,321
59672362400,3,501
59672362440,1,514
59674288400,3,607
59676290840,3,171
59677810880,1,186
59679667440,1,60
59680771240,2,171
59680897440,2,82
59682036320,3,94
59682251160,2,519
59684870560,1,482
59687646200,2,86
59688628640,1,71
59690993920,2,302
59693746560,3,67
59693954560,1,78
59693954400,3,119
59698419040,2,90
59699290320,3,286
59700879640,1,265
59706383880,1,113
59706956480,3,57
59710174600,1,173
59717938720,2,386
59719294840,2,61
59721862560,2,199
59722122200,3,50
59725889520,3,104
59726089680,1,175
59726602280,1,436
59726852320,2,171
59727701120,2,228
59729774360,3,110
59731518360,3,57
59732063480,2,54
59732793920,1,71
59735294280,3,294
59735464600,2,109
59735964520,3,646
59736019600,3,87
59736342760,2,344
59740576720,1,194
59742907400,3,702
59744176480,1,71
59745731320,1,344
59749478680,2,192
59750562680,3,252
59751480360,3,66
59752964400,2,557
59754228320,3,680
59755312040,3,680
59760206040,3,116
59760278280,3,114
59763449240,3,67
59765769920,1,125
59770588840,1,61
59770742840,3,314
59771727440,3,193
59776610600,3,67
59778709680,2,144
59780083000,3,70
59781802520,2,618
59783234240,2,87
59787384600,3,98
59787384440,1,149
59789061760,3,60
59790120720,2,139
59791151440,3,303
59797676600,3,208
59800317840,3,399
59804198080,3,300
59805544200,2,547
59814820280,1,133
59817042880,1,81
59817042760,3,101
59818572440,2,130
59819670720,1,81
59824106880,3,125
59825224760,3,398
59826026000,2,209
59826064560,3,57
59830822160,1,205
59833652320,3,452
59838687560,2,441
59839029960,3,76
59840147240,2,298
59844935880,3,710
59844936000,2,404
59844936000,1,379
59845283720,1,425
59846295680,3,344
59849079200,2,480
59850967920,3,58
59852294920,2,54
59855857400,3,156
59857946200,1,114
59869356040,2,308
59870817960,3,522
59873259920,2,63
59873920640,1,378
59874870920,3,705
59878293000,2,472
59878293280,3,133
59881263080,1,238
59882029160,2,79
59890640160,2,124
59893516480,2,64
59894567800,1,54
59895328880,3,107
59896155240,1,60
59899465640,1,206
59899899440,3,236
59899953240,3,135
59900709040,3,55
59900708840,1,91
59907386920,3,281
59914316560,3,104
59914822040,2,605
59915528520,2,57
59917185080,2,62
59922498720,2,142
59926945400,1,470
59927659800,2,81
59930688360,2,567
59933826360,1,582
59936266480,3,141
59939102000,2,591
59941333400,2,266
59944308480,1,585
59947147840,3,113
59948498960,3,84
59949898320,3,659
59950412160,1,580
59951834840,2,613
59951835000,3,265
59960439360,2,97
59964769880,1,535
59966943240,2,61
59968469920,1,557
59970725880,3,59
59973387560,3,71
59979043600,1,98
59981705440,3,699
59982615760,1,110
59983143560,3,696
59983694960,3,111
59986319080,1,504
59989807040,1,143
59996964560,1,59
59997370800,3,51
59999549680,3,751
59999619080,1,150
59999915720,2,576
60004671160,2,178
60005976840,1,404
60008816080,3,136
60009053520,1,252
60009053520,3,225
60009533960,3,402
60009692200,1,508
60016559400,2,465
60017069600,1,65
60017895960,2,116
60018402560,2,59
60019192960,3,171
60021493160,3,67
60025887520,2,250
60034456040,2,474
60035616600,2,162
60036239320,1,144
60040688440,2,248
60040761320,2,365
60042057000,3,89
60042458760,2,262
60043102040,2,52
60047243160,2,451
60050569680,2,572
60053447320,1,173
60054171280,1,65
60057898440,3,280
60059714600,3,218
60061905400,1,73
60064576560,2,594
60064815160,1,59
60065433320,2,164
60073404680,3,51
60076350960,3,71
60076883720,2,56
60077018760,3,653
60077018840,2,473
60079833720,3,110
60083044400,2,154
60092894960,1,123
60092894720,2,386
60093138560,1,266
60094381160,1,362
60095352840,2,434
60098101480,3,630
60100789600,3,79
60102649280,2,58
60108609920,2,151
60109188520,1,92
60110122760,3,132
60117847360,1,412
60118962240,2,600
60126795960,1,66
60127788720,3,627
60127788800,1,343
60129434440,3,64
60131535080,1,372
60131895760,2,72
60132875880,1,625
60134405160,1,62
60135583400,1,58
60138917720,3,684
60141584600,1,361
60142393200,2,247
60147554160,2,324
60149236880,1,174
60149236760,3,327
60149673920,2,55
60156686080,2,266
60156984400,1,122
60157003560,2,88
60157003400,1,122
60160189160,2,211
60160480120,3,134
60161031600,2,555
60162202840,2,151
60162630640,3,146
60163829240,1,80
60164013640,1,117
60172692000,2,514
60174850840,2,527
60178254560,2,51
60179380360,2,80
60182928240,1,58
60184385720,3,222
60185780840,3,88
60185780600,2,210
60186983920,3,81
60189283200,1,144
60189290040,2,561
60191053160,2,365
60198078920,2,314
60199527680,2,103
60203789680,3,104
60205529000,2,445
60206202720,2,157
60206202520,3,375
60208281840,3,184
60211411640,1,580
60216466480,3,130
60218021920,2,88
60219992720,2,684
60221728840,2,55
60223107600,3,164
60223570080,3,86
60224152000,3,434
60224964320,3,306
60227188040,3,69
60228877040,1,64
60231084040,2,253
60232451320,2,219
60233700360,2,336
60234696560,2,243
60235303320,3,659
60236609600,2,107
60238110280,3,373
60242151720,1,59
60243082680,1,362
60246332520,2,103
60252795880,2,93
60254487040,3,534
60259217400,3,538
60259615920,3,448
60261261320,3,140
60262496840,1,62
60262496600,3,101
60265082960,3,279
60266346440,3,136
60268925920,3,356
60269896360,2,414
60274036680,3,138
60280407040,1,60
60281115800,3,180
60282828920,2,486
60285222560,2,432
60286988040,3,64
60288377240,3,680
60289141280,2,529
60289141320,3,474
60291392680,2,391
60291887720,3,262
60301361240,2,442
60303392440,1,361
60303878360,2,600
60305148520,1,105
60305148120,3,533
60306086440,2,186
60310520120,2,170
60311067440,2,365
60312003240,2,63
60313381400,1,128
60316078320,2,405
60316187600,2,67
60317408280,3,98
60328067440,2,407
60332444920,1,534
60335531920,3,479
60340741680,2,237
60340767120,2,147
60340940640,2,305
60341873600,2,423
60344620560,1,122
60345689160,3,63
60352197160,1,152
60352197160,3,141
60352247120,2,364
60352396720,1,584
60355014640,3,479
60355841360,2,257
60357998360,2,119
60359329840,3,56
60363402760,2,105
60363704760,1,57
60363704600,3,74
60364687600,3,116
60364956480,1,58
60366207920,3,74
60366207680,2,132
60368292280,3,690
60368928880,2,63
60371857120,3,83
60372229800,1,133
60372278480,2,136
60373745440,3,338
60376698080,1,127
60380960560,2,61
60380960440,1,79
60384754880,3,574
60385317240,1,439
60387343560,2,71
60390166280,2,424
60390576440,2,152
60393323760,3,193
60399012960,1,407
60401265520,2,277
60406151560,1,620
60409124720,1,232
60409689520,2,119
60411659840,3,112
60414446920,2,565
60421473120,2,60
60422792960,2,530
60425091880,3,582
60425245960,2,94
60426183320,1,101
60426727880,3,56
60430886720,1,100
60430886640,2,121
60433173880,2,256
60436943080,1,79
60438174600,2,150
60442116040,3,139
60442328160,1,116
60445465840,3,654
60446972560,3,540
60451462680,2,68
60451759240,2,563
60454249720,2,330
60455048760,2,137
60456529800,1,92
60457594320,3,75
60459733440,2,561
60460263080,1,111
60464660440,3,531
60467970160,2,168
60468077880,1,65
60470359720,2,61
60471640760,1,75
60472252280,1,64
60472408480,1,74
60472408240,3,124
60474314440,2,546
60475863280,2,81
60483004320,2,253
60485668000,2,152
60490645800,3,351
60491197520,2,266
60494707240,3,667
60494946880,3,215
60501049840,1,390
60506325960,1,456
60506686320,1,76
